Time (s);FP1;FP2;F3;F4;F7;F8;Sampling Rate
3.6567382813e+001;-4.5191001163e-008;3.2622147206e-009;-5.3750088824e-008;-2.2215219886e-008;-5.0469925128e-008;-6.8623741356e-008;
3.6571289063e+001;-4.5211006494e-008;3.2495859337e-009;-5.3724900084e-008;-2.2210235429e-008;-5.0487024339e-008;-6.8625105598e-008;
3.6575195313e+001;-4.5191605125e-008;3.2637121894e-009;-5.3684509282e-008;-2.2179055037e-008;-5.0462659829e-008;-6.8609416815e-008;
3.6579101563e+001;-4.5192610543e-008;3.2701494845e-009;-5.3650175857e-008;-2.2142755185e-008;-5.0455867040e-008;-6.8578103196e-008;
3.6583984375e+001;-4.5179781694e-008;3.2899980518e-009;-5.3624873431e-008;-2.2125410837e-008;-5.0445716937e-008;-6.8554903976e-008;
3.6587890625e+001;-4.5209130661e-008;3.2493625568e-009;-5.3637055686e-008;-2.2155226986e-008;-5.0462080736e-008;-6.8584938617e-008;
3.6591796875e+001;-4.5204345156e-008;3.2122586813e-009;-5.3609898742e-008;-2.2131869670e-008;-5.0445585487e-008;-6.8602730607e-008;
3.6595703125e+001;-4.5180140518e-008;3.2644722481e-009;-5.3543068645e-008;-2.2032494940e-008;-5.0421085973e-008;-6.8527093333e-008;
3.6599609375e+001;-4.5209958444e-008;3.2579454690e-009;-5.3521453935e-008;-2.2021250601e-008;-5.0434454835e-008;-6.8532393982e-008;
3.6603515625e+001;-4.5219589850e-008;3.2180029752e-009;-5.3511840292e-008;-2.2041076519e-008;-5.0453273559e-008;-6.8562655997e-008;
3.6607421875e+001;-4.5216662414e-008;3.2621030321e-009;-5.3482203555e-008;-2.2002341282e-008;-5.0459018297e-008;-6.8525395136e-008;
3.6611328125e+001;-4.5202042998e-008;3.2884557299e-009;-5.3464859207e-008;-2.1949009721e-008;-5.0470550406e-008;-6.8499424799e-008;
3.6615234375e+001;-4.5237694479e-008;3.2349232182e-009;-5.3459604743e-008;-2.1962309305e-008;-5.0464986856e-008;-6.8542320264e-008;
3.6619140625e+001;-4.5240934554e-008;3.2417182272e-009;-5.3463047323e-008;-2.1983856513e-008;-5.0472742430e-008;-6.8563615230e-008;
3.6623046875e+001;-4.5196770770e-008;3.2629969837e-009;-5.3426504110e-008;-2.1966199526e-008;-5.0441492760e-008;-6.8544842691e-008;
3.6627929688e+001;-4.5209016974e-008;3.2467473154e-009;-5.3411906009e-008;-2.1972413222e-008;-5.0432440446e-008;-6.8555976895e-008;
3.6631835938e+001;-4.5223792711e-008;3.2771680925e-009;-5.3397155142e-008;-2.1952564211e-008;-5.0440220889e-008;-6.8507290507e-008;
3.6635742188e+001;-4.5229135992e-008;3.2526927818e-009;-5.3419572765e-008;-2.1987903054e-008;-5.0470617907e-008;-6.8546739840e-008;
3.6639648438e+001;-4.5255397652e-008;3.2205733635e-009;-5.3416599144e-008;-2.2015909096e-008;-5.0482420022e-008;-6.8577321599e-008;
3.6643554688e+001;-4.5238387258e-008;3.2171758590e-009;-5.3404196620e-008;-2.2017809798e-008;-5.0450836397e-008;-6.8573477563e-008;
3.6647460938e+001;-4.5261320025e-008;3.2236131542e-009;-5.3411191914e-008;-2.2041323433e-008;-5.0467356516e-008;-6.8567487688e-008;
3.6651367188e+001;-4.5276898675e-008;3.1870011075e-009;-5.3439599412e-008;-2.2087009555e-008;-5.0479581404e-008;-6.8610219728e-008;
3.6655273438e+001;-4.5273210958e-008;3.2096880709e-009;-5.3426010282e-008;-2.2083701978e-008;-5.0446189448e-008;-6.8629105954e-008;
3.6659179688e+001;-4.5287585237e-008;3.1784179733e-009;-5.3437702263e-008;-2.2119554188e-008;-5.0426898213e-008;-6.8686595966e-008;
3.6663085938e+001;-4.5268585325e-008;3.1767863895e-009;-5.3425811330e-008;-2.2105449915e-008;-5.0396568696e-008;-6.8692763477e-008;
3.6667968750e+001;-4.5247684710e-008;3.2147171591e-009;-5.3426099100e-008;-2.2105808739e-008;-5.0370349669e-008;-6.8702199485e-008;
3.6671875000e+001;-4.5248064851e-008;3.2259825922e-009;-5.3426123969e-008;-2.2104444497e-008;-5.0306489641e-008;-6.8704927969e-008;
3.6675781250e+001;-4.5253475633e-008;3.2074529699e-009;-5.3429587865e-008;-2.2127466082e-008;-5.0274014285e-008;-6.8739730352e-008;
3.6679687500e+001;-4.5248736313e-008;3.2206182166e-009;-5.3422567703e-008;-2.2127466082e-008;-5.0225285264e-008;-6.8741492498e-008;
3.6683593750e+001;-4.5252491532e-008;3.2228086866e-009;-5.3422525070e-008;-2.2154132751e-008;-5.0197904500e-008;-6.8770305006e-008;
3.6687500000e+001;-4.5253454317e-008;3.1988476312e-009;-5.3425072366e-008;-2.2176685377e-008;-5.0155346543e-008;-6.8834943079e-008;
3.6691406250e+001;-4.5260740933e-008;3.1988922622e-009;-5.3404619393e-008;-2.2167409242e-008;-5.0128033280e-008;-6.8834410172e-008;
3.6695312500e+001;-4.5257074532e-008;3.1993616645e-009;-5.3363248043e-008;-2.2133098909e-008;-5.0091376380e-008;-6.8833450939e-008;
3.6699218750e+001;-4.5236511426e-008;3.2193663291e-009;-5.3337387840e-008;-2.2133702871e-008;-5.0064240753e-008;-6.8842346934e-008;
3.6703125000e+001;-4.5257117165e-008;3.2345208734e-009;-5.3338570893e-008;-2.2129970745e-008;-5.0069694169e-008;-6.8876026660e-008;
3.6707031250e+001;-4.5263892190e-008;3.2036531206e-009;-5.3304663794e-008;-2.2138150868e-008;-5.0063928114e-008;-6.8907048956e-008;
3.6711914063e+001;-4.5253386816e-008;3.2213556267e-009;-5.3288836455e-008;-2.2135223432e-008;-5.0118959649e-008;-6.8902494377e-008;
3.6715820313e+001;-4.5241964841e-008;3.2232780889e-009;-5.3279563872e-008;-2.2075409944e-008;-5.0113325045e-008;-6.8893349692e-008;
3.6719726563e+001;-4.5242991575e-008;3.2212439383e-009;-5.3299029190e-008;-2.2072102368e-008;-5.0074547175e-008;-6.8908569517e-008;
3.6723632813e+001;-4.5244668456e-008;3.2121916238e-009;-5.3331081773e-008;-2.2070983263e-008;-5.0065381174e-008;-6.8941226061e-008;
3.6727539063e+001;-4.5252043890e-008;3.2107609904e-009;-5.3354597185e-008;-2.2045659520e-008;-5.0100698701e-008;-6.8962528132e-008;
3.6731445313e+001;-4.5276340899e-008;3.2078777412e-009;-5.3380905030e-008;-2.2012041967e-008;-5.0125418483e-008;-6.8987453972e-008;
3.6735351563e+001;-4.5278664373e-008;3.2188076649e-009;-5.3404264122e-008;-2.2025565372e-008;-5.0096158333e-008;-6.8991496960e-008;
3.6739257813e+001;-4.5285887040e-008;3.1544122869e-009;-5.3446754578e-008;-2.2099436947e-008;-5.0134783436e-008;-6.9044112649e-008;
3.6743164063e+001;-4.5288164330e-008;3.1660127853e-009;-5.3438906633e-008;-2.2047560222e-008;-5.0143299291e-008;-6.9048070372e-008;
3.6747070313e+001;-4.5279069383e-008;3.1829330283e-009;-5.3416847834e-008;-2.1969126962e-008;-5.0150987363e-008;-6.9022696891e-008;
3.6751953125e+001;-4.5276518534e-008;3.1813909285e-009;-5.3422812840e-008;-2.1988752152e-008;-5.0191690804e-008;-6.9050102525e-008;
3.6755859375e+001;-4.5274596516e-008;3.1967242187e-009;-5.3446687076e-008;-2.2018054935e-008;-5.0228525339e-008;-6.9080279275e-008;
3.6759765625e+001;-4.5304638263e-008;3.1743723206e-009;-5.3487230645e-008;-2.2054354787e-008;-5.0289457931e-008;-6.9104416411e-008;
3.6763671875e+001;-4.5292324558e-008;3.1615872143e-009;-5.3493355523e-008;-2.2061596994e-008;-5.0372740645e-008;-6.9093310628e-008;
3.6767578125e+001;-4.5312706476e-008;3.1200799722e-009;-5.3556366453e-008;-2.2106567243e-008;-5.0506603344e-008;-6.9178000217e-008;
3.6771484375e+001;-4.5272766869e-008;3.1559768132e-009;-5.3578940395e-008;-2.2096129371e-008;-5.0566395515e-008;-6.9117248813e-008;
3.6775390625e+001;-4.5270752480e-008;3.1802285250e-009;-5.3613607776e-008;-2.2082383921e-008;-5.0623370385e-008;-6.9100998701e-008;
3.6779296875e+001;-4.5267736226e-008;3.2096880709e-009;-5.3645660358e-008;-2.2076058315e-008;-5.0632959159e-008;-6.9103435862e-008;
3.6783203125e+001;-4.5249475278e-008;3.2304081632e-009;-5.3683905321e-008;-2.2110725695e-008;-5.0660361239e-008;-6.9100352107e-008;
3.6787109375e+001;-4.5256559389e-008;3.2031390873e-009;-5.3739942274e-008;-2.2138754829e-008;-5.0732694490e-008;-6.9155781546e-008;
3.6791992188e+001;-4.5277637639e-008;3.1868223616e-009;-5.3781178622e-008;-2.2131088073e-008;-5.0754419334e-008;-6.9153884397e-008;
3.6795898438e+001;-4.5278554239e-008;3.2208864464e-009;-5.3799709576e-008;-2.2103192165e-008;-5.0775653904e-008;-6.9120645207e-008;
3.6799804688e+001;-4.5326544296e-008;3.1674434187e-009;-5.3843923098e-008;-2.2134752697e-008;-5.0837186905e-008;-6.9184260099e-008;
3.6803710938e+001;-4.5276049576e-008;3.1769875619e-009;-5.3870429895e-008;-2.2137994549e-008;-5.0842775323e-008;-6.9189866281e-008;
3.6807617188e+001;-4.5206469679e-008;3.2548386208e-009;-5.3876622275e-008;-2.2083836981e-008;-5.0833655507e-008;-6.9110903667e-008;
3.6811523438e+001;-4.5254616055e-008;3.2108951054e-009;-5.3940993894e-008;-2.2103908037e-008;-5.0886068692e-008;-6.9128581970e-008;
3.6815429688e+001;-4.5278063965e-008;3.2322187149e-009;-5.3977494474e-008;-2.2130507205e-008;-5.0903011584e-008;-6.9044965301e-008;
3.6819335938e+001;-4.5275715621e-008;3.2533633565e-009;-5.3998149951e-008;-2.2155809631e-008;-5.0915396343e-008;-6.9035529293e-008;
3.6823242188e+001;-4.5281236538e-008;3.2291340712e-009;-5.4028369334e-008;-2.2154468482e-008;-5.0968569809e-008;-6.9053747609e-008;
3.6827148438e+001;-4.5298961027e-008;3.1604918682e-009;-5.4067506028e-008;-2.2191281701e-008;-5.0981356026e-008;-6.9064320485e-008;
3.6831054688e+001;-4.5279694660e-008;3.1847660065e-009;-5.4067058386e-008;-2.2172393699e-008;-5.0988663958e-008;-6.8997955793e-008;
3.6835937500e+001;-4.5290200035e-008;3.2128173455e-009;-5.4086729762e-008;-2.2186094739e-008;-5.0984350963e-008;-6.8990267721e-008;
3.6839843750e+001;-4.5293106155e-008;3.2055977872e-009;-5.4086637391e-008;-2.2197784944e-008;-5.0939334528e-008;-6.8962755506e-008;
3.6843750000e+001;-4.5300929230e-008;3.2048601550e-009;-5.4106891412e-008;-2.2199328598e-008;-5.0920895944e-008;-6.8932912711e-008;
3.6847656250e+001;-4.5299096030e-008;3.2179583442e-009;-5.4114199344e-008;-2.2221389173e-008;-5.0886583836e-008;-6.8910964046e-008;
3.6851562500e+001;-4.5298850893e-008;3.2408689066e-009;-5.4103292513e-008;-2.2239046160e-008;-5.0872213109e-008;-6.8878172499e-008;
3.6855468750e+001;-4.5307814389e-008;3.2170417441e-009;-5.4080381062e-008;-2.2244478259e-008;-5.0858176337e-008;-6.8889391969e-008;
3.6859375000e+001;-4.5331752574e-008;3.1777698251e-009;-5.4060464549e-008;-2.2260527643e-008;-5.0878693258e-008;-6.8895069205e-008;
3.6863281250e+001;-4.5309533903e-008;3.1939078049e-009;-5.3998125082e-008;-2.2222261364e-008;-5.0867406287e-008;-6.8838211575e-008;
3.6867187500e+001;-4.5322408937e-008;3.2241944670e-009;-5.3939029243e-008;-2.2223042961e-008;-5.0823707909e-008;-6.8803409192e-008;
3.6871093750e+001;-4.5313175434e-008;3.2300953023e-009;-5.3886971330e-008;-2.2230240759e-008;-5.0815728514e-008;-6.8795273478e-008;
3.6875976563e+001;-4.5309107577e-008;3.2111187043e-009;-5.3848413728e-008;-2.2251095189e-008;-5.0770466942e-008;-6.8789304919e-008;
3.6879882813e+001;-4.5319033859e-008;3.2082128065e-009;-5.3825168322e-008;-2.2240923769e-008;-5.0727418710e-008;-6.8746565773e-008;
3.6883789063e+001;-4.5346794764e-008;3.2038096620e-009;-5.3820205181e-008;-2.2232498509e-008;-5.0726210787e-008;-6.8709951506e-008;
3.6887695313e+001;-4.5353498734e-008;3.2095988090e-009;-5.3791954002e-008;-2.2231871455e-008;-5.0678647057e-008;-6.8695428013e-008;
3.6891601563e+001;-4.5345700528e-008;3.2201934452e-009;-5.3766225250e-008;-2.2225925989e-008;-5.0625271086e-008;-6.8671354825e-008;
3.6895507813e+001;-4.5328778953e-008;3.2359515068e-009;-5.3750291329e-008;-2.2219355245e-008;-5.0610989177e-008;-6.8646926366e-008;
3.6899414063e+001;-4.5356539857e-008;3.2006133299e-009;-5.3769333874e-008;-2.2256100962e-008;-5.0610989177e-008;-6.8670615860e-008;
3.6903320313e+001;-4.5358952150e-008;3.1937961165e-009;-5.3770229158e-008;-2.2264527999e-008;-5.0556248965e-008;-6.8687604937e-008;
3.6907226563e+001;-4.5364988210e-008;3.2356384239e-009;-5.3746891382e-008;-2.2228251240e-008;-5.0524956663e-008;-6.8636147432e-008;
3.6911132813e+001;-4.5364092927e-008;3.2342526435e-009;-5.3735963235e-008;-2.2216269713e-008;-5.0525379436e-008;-6.8610894743e-008;
3.6915039063e+001;-4.5357253953e-008;3.2071176825e-009;-5.3722015281e-008;-2.2219644791e-008;-5.0499565418e-008;-6.8617666216e-008;
3.6919921875e+001;-4.5322007480e-008;3.2411593409e-009;-5.3706816772e-008;-2.2196555705e-008;-5.0470195134e-008;-6.8600364500e-008;
3.6923828125e+001;-4.5331930210e-008;3.2725635535e-009;-5.3670717648e-008;-2.2176440240e-008;-5.0446253397e-008;-6.8558520638e-008;
3.6927734375e+001;-4.5364899393e-008;3.2273459460e-009;-5.3659519494e-008;-2.2185156823e-008;-5.0463196288e-008;-6.8573811518e-008;
3.6931640625e+001;-4.5374399349e-008;3.2197911004e-009;-5.3628831154e-008;-2.2161888324e-008;-5.0464382895e-008;-6.8563728917e-008;
3.6935546875e+001;-4.5370217805e-008;3.2722506926e-009;-5.3600196281e-008;-2.2144721612e-008;-5.0455149392e-008;-6.8569697476e-008;
3.6939453125e+001;-4.5354372702e-008;3.2347220458e-009;-5.3564992442e-008;-2.2153775703e-008;-5.0427612308e-008;-6.8605032766e-008;
3.6943359375e+001;-4.5378378388e-008;3.1717348747e-009;-5.3551111989e-008;-2.2191974480e-008;-5.0448154099e-008;-6.8672541431e-008;
3.6947265625e+001;-4.5405826654e-008;3.1922091637e-009;-5.3507214659e-008;-2.2174182490e-008;-5.0440799981e-008;-6.8667105779e-008;
3.6951171875e+001;-4.5399453086e-008;3.2088387503e-009;-5.3467630323e-008;-2.2157976787e-008;-5.0392209516e-008;-6.8675220177e-008;
3.6955078125e+001;-4.5421113981e-008;3.1897056108e-009;-5.3437947400e-008;-2.2176976699e-008;-5.0414897146e-008;-6.8704387957e-008;
3.6959960938e+001;-4.5427462680e-008;3.1671081313e-009;-5.3419238810e-008;-2.2193203719e-008;-5.0476810287e-008;-6.8760918737e-008;
3.6963867188e+001;-4.5437140272e-008;3.1650517762e-009;-5.3382244403e-008;-2.2176864789e-008;-5.0445585487e-008;-6.8763597483e-008;
3.6967773438e+001;-4.5399389137e-008;3.2238591796e-009;-5.3333206296e-008;-2.2141437128e-008;-5.0421871123e-008;-6.8737513459e-008;
3.6971679688e+001;-4.5385952774e-008;3.2541680461e-009;-5.3301668856e-008;-2.2122973675e-008;-5.0398913487e-008;-6.8734586023e-008;
3.6975585938e+001;-4.5402249071e-008;3.1789544330e-009;-5.3307076087e-008;-2.2147247591e-008;-5.0355328796e-008;-6.8793596597e-008;
3.6979492188e+001;-4.5409780824e-008;3.1832907421e-009;-5.3276028922e-008;-2.2138262779e-008;-5.0364761250e-008;-6.8799202779e-008;
3.6983398438e+001;-4.5433004914e-008;3.1754898711e-009;-5.3275986289e-008;-2.2145750123e-008;-5.0368559101e-008;-6.8818899024e-008;
3.6987304688e+001;-4.5413358407e-008;3.1872022799e-009;-5.3273236489e-008;-2.2133859190e-008;-5.0356849357e-008;-6.8831973010e-008;
3.6991210938e+001;-4.5390535774e-008;3.2165947683e-009;-5.3267001476e-008;-2.2105338005e-008;-5.0315787092e-008;-6.8812546772e-008;
3.6995117188e+001;-4.5404082272e-008;3.1673763612e-009;-5.3259871180e-008;-2.2139447609e-008;-5.0265025919e-008;-6.8865951164e-008;
3.6999023438e+001;-4.5407947624e-008;3.1758029539e-009;-5.3228934149e-008;-2.2135267841e-008;-5.0201524715e-008;-6.8854589585e-008;
3.7003906250e+001;-4.5423124817e-008;3.2140468065e-009;-5.3204772144e-008;-2.2115642651e-008;-5.0129173701e-008;-6.8839284495e-008;
3.7007812500e+001;-4.5420108563e-008;3.2164160224e-009;-5.3189729954e-008;-2.2108199715e-008;-5.0005525054e-008;-6.8837650247e-008;
3.7011718750e+001;-4.5435754714e-008;3.2008591333e-009;-5.3203230266e-008;-2.2105673736e-008;-4.9852683759e-008;-6.8836200739e-008;
3.7015625000e+001;-4.5431864493e-008;3.1692315439e-009;-5.3236579589e-008;-2.2116603660e-008;-4.9711665895e-008;-6.8844514090e-008;
3.7019531250e+001;-4.5447556829e-008;3.1537417122e-009;-5.3284971102e-008;-2.2141056988e-008;-4.9628738452e-008;-6.8872651582e-008;
3.7023437500e+001;-4.5506610036e-008;3.1491149688e-009;-5.3311591586e-008;-2.2154512891e-008;-4.9664322432e-008;-6.8872701320e-008;
3.7027343750e+001;-4.5517694502e-008;3.1545688284e-009;-5.3334435535e-008;-2.2149148293e-008;-4.9767319155e-008;-6.8842993528e-008;
3.7031250000e+001;-4.5565261786e-008;3.1284619340e-009;-5.3367784858e-008;-2.2170114633e-008;-4.9887862730e-008;-6.8851285562e-008;
3.7035156250e+001;-4.5576122432e-008;3.1148497115e-009;-5.3418702350e-008;-2.2202769401e-008;-5.0017572306e-008;-6.8891566229e-008;
3.7039062500e+001;-4.5589981568e-008;3.1410012369e-009;-5.3454666471e-008;-2.2186945614e-008;-5.0155659181e-008;-6.8861368163e-008;
3.7043945313e+001;-4.5623306022e-008;3.1288642788e-009;-5.3507928754e-008;-2.2205183470e-008;-5.0305708044e-008;-6.8871401027e-008;
3.7047851563e+001;-4.5644831914e-008;3.0622560043e-009;-5.3547694279e-008;-2.2243272113e-008;-5.0372136684e-008;-6.8909933759e-008;
3.7051757813e+001;-4.5654712011e-008;3.0500295622e-009;-5.3600892613e-008;-2.2268036304e-008;-5.0405819962e-008;-6.8932088482e-008;
3.7055664063e+001;-4.5669665383e-008;3.0529800910e-009;-5.3624269469e-008;-2.2253507481e-008;-5.0369699522e-008;-6.8945276155e-008;
3.7059570313e+001;-4.5716291197e-008;2.9966313875e-009;-5.3668212985e-008;-2.2289695423e-008;-5.0383111017e-008;-6.8997955793e-008;
3.7063476563e+001;-4.5693447248e-008;3.0185807187e-009;-5.3680327738e-008;-2.2296244850e-008;-5.0358792691e-008;-6.8999767677e-008;
3.7067382813e+001;-4.5656388892e-008;3.0821043495e-009;-5.3672124523e-008;-2.2245103537e-008;-5.0319723499e-008;-6.8957525912e-008;
3.7071289063e+001;-4.5636383561e-008;3.1174200998e-009;-5.3668259170e-008;-2.2215711937e-008;-5.0310802635e-008;-6.8931953479e-008;
3.7075195313e+001;-4.5633186119e-008;3.1148050805e-009;-5.3670696332e-008;-2.2223980878e-008;-5.0287578546e-008;-6.8941119480e-008;
3.7079101563e+001;-4.5628134160e-008;3.1234999032e-009;-5.3671186606e-008;-2.2195639104e-008;-5.0289791886e-008;-6.8917223928e-008;
3.7083984375e+001;-4.5650597968e-008;3.1060878314e-009;-5.3703509195e-008;-2.2198143768e-008;-5.0323254897e-008;-6.8914921769e-008;
3.7087890625e+001;-4.5659071191e-008;3.0880722424e-009;-5.3733192118e-008;-2.2229212249e-008;-5.0357272130e-008;-6.8937900721e-008;
3.7091796875e+001;-4.5626300960e-008;3.0994269373e-009;-5.3710145664e-008;-2.2219735385e-008;-5.0369074245e-008;-6.8922830110e-008;
3.7095703125e+001;-4.5647649216e-008;3.1036067050e-009;-5.3721880278e-008;-2.2192823579e-008;-5.0406402607e-008;-6.8890464888e-008;
3.7099609375e+001;-4.5654534375e-008;3.0866418310e-009;-5.3771813668e-008;-2.2202055305e-008;-5.0428933918e-008;-6.8878172499e-008;
3.7103515625e+001;-4.5633544943e-008;3.1057971750e-009;-5.3805923272e-008;-2.2205050243e-008;-5.0418965003e-008;-6.8850432910e-008;
3.7107421875e+001;-4.5630841328e-008;3.1268525547e-009;-5.3801699096e-008;-2.2177445658e-008;-5.0414111996e-008;-6.8783265306e-008;
3.7111328125e+001;-4.5597939646e-008;3.0841382781e-009;-5.3818464352e-008;-2.2193672677e-008;-5.0420730702e-008;-6.8795586117e-008;
3.7115234375e+001;-4.5583565367e-008;3.0981306409e-009;-5.3832945213e-008;-2.2173646030e-008;-5.0400835505e-008;-6.8753074345e-008;
3.7119140625e+001;-4.5577596808e-008;3.1427223046e-009;-5.3842981629e-008;-2.2150846490e-008;-5.0390262629e-008;-6.8719522517e-008;
3.7123046875e+001;-4.5594987341e-008;3.1412694668e-009;-5.3824678048e-008;-2.2146309675e-008;-5.0350479341e-008;-6.8697168842e-008;
3.7127929688e+001;-4.5614456212e-008;3.0791762473e-009;-5.3835563563e-008;-2.2189000859e-008;-5.0350703162e-008;-6.8737605829e-008;
3.7131835938e+001;-4.5590450526e-008;3.0570481702e-009;-5.3816563650e-008;-2.2201227523e-008;-5.0321979472e-008;-6.8744689941e-008;
3.7135742188e+001;-4.5585913711e-008;3.1097311393e-009;-5.3811064049e-008;-2.2155585810e-008;-5.0322761069e-008;-6.8716730084e-008;
3.7139648438e+001;-4.5593466780e-008;3.1263607259e-009;-5.3834266822e-008;-2.2141236400e-008;-5.0303004429e-008;-6.8702760814e-008;
3.7143554688e+001;-4.5578694596e-008;3.1272995304e-009;-5.3884399165e-008;-2.2134374333e-008;-5.0322693568e-008;-6.8709127277e-008;
3.7147460938e+001;-4.5592731368e-008;3.0991587074e-009;-5.3960956592e-008;-2.2159206026e-008;-5.0360828396e-008;-6.8745720228e-008;
3.7151367188e+001;-4.5614747535e-008;3.1019973257e-009;-5.4052978982e-008;-2.2166291913e-008;-5.0367376048e-008;-6.8768095218e-008;
3.7155273438e+001;-4.5622169154e-008;3.1103346565e-009;-5.4115115944e-008;-2.2162135238e-008;-5.0375803085e-008;-6.8777879392e-008;
3.7159179688e+001;-4.5592575049e-008;3.0823501529e-009;-5.4154455142e-008;-2.2178607395e-008;-5.0391204098e-008;-6.8817023191e-008;
3.7163085938e+001;-4.5588080866e-008;3.0833784415e-009;-5.4173408870e-008;-2.2171835923e-008;-5.0385501993e-008;-6.8825961819e-008;
3.7167968750e+001;-4.5577085217e-008;3.1197893158e-009;-5.4185790077e-008;-2.2156591228e-008;-5.0414897146e-008;-6.8826857103e-008;
3.7171875000e+001;-4.5575966112e-008;3.1453151195e-009;-5.4169763786e-008;-2.2163185065e-008;-5.0428194953e-008;-6.8847661794e-008;
3.7175781250e+001;-4.5566757478e-008;3.1234328457e-009;-5.4142585526e-008;-2.2173914260e-008;-5.0462123369e-008;-6.8885306348e-008;
3.7179687500e+001;-4.5579700014e-008;3.1194093975e-009;-5.4099157154e-008;-2.2166828373e-008;-5.0514763927e-008;-6.8902181738e-008;
3.7183593750e+001;-4.5579408692e-008;3.0956941455e-009;-5.4076892297e-008;-2.2208045181e-008;-5.0567333432e-008;-6.8957319854e-008;
3.7187500000e+001;-4.5574022778e-008;3.1073170703e-009;-5.4046985554e-008;-2.2232542918e-008;-5.0599052059e-008;-6.8991809599e-008;
3.7191406250e+001;-4.5555850647e-008;3.1427223046e-009;-5.3988738813e-008;-2.2202724992e-008;-5.0640849736e-008;-6.8971580447e-008;
3.7195312500e+001;-4.5548631533e-008;3.1309876913e-009;-5.3945910850e-008;-2.2194745597e-008;-5.0681595809e-008;-6.8986288682e-008;
